map_id,tile_id,location_id,class_id,split,source_view,absolute_path,relative_path,filename,positive_location_id,crs,latitude,longitude,geographic_polygon,gsd_m_per_pixel,source_date,georeferenced,split_protocol
SUES200,sat_0111,0111,0111,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0111/0.png,satellite-view/0111/0.png,0.png,0111,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0112,0112,0112,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0112/0.png,satellite-view/0112/0.png,0.png,0112,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0113,0113,0113,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0113/0.png,satellite-view/0113/0.png,0.png,0113,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0114,0114,0114,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0114/0.png,satellite-view/0114/0.png,0.png,0114,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0116,0116,0116,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0116/0.png,satellite-view/0116/0.png,0.png,0116,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0119,0119,0119,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0119/0.png,satellite-view/0119/0.png,0.png,0119,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0121,0121,0121,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0121/0.png,satellite-view/0121/0.png,0.png,0121,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0122,0122,0122,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0122/0.png,satellite-view/0122/0.png,0.png,0122,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0123,0123,0123,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0123/0.png,satellite-view/0123/0.png,0.png,0123,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0124,0124,0124,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0124/0.png,satellite-view/0124/0.png,0.png,0124,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0125,0125,0125,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0125/0.png,satellite-view/0125/0.png,0.png,0125,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0126,0126,0126,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0126/0.png,satellite-view/0126/0.png,0.png,0126,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0127,0127,0127,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0127/0.png,satellite-view/0127/0.png,0.png,0127,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0128,0128,0128,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0128/0.png,satellite-view/0128/0.png,0.png,0128,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0129,0129,0129,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0129/0.png,satellite-view/0129/0.png,0.png,0129,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0131,0131,0131,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0131/0.png,satellite-view/0131/0.png,0.png,0131,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0132,0132,0132,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0132/0.png,satellite-view/0132/0.png,0.png,0132,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0133,0133,0133,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0133/0.png,satellite-view/0133/0.png,0.png,0133,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0134,0134,0134,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0134/0.png,satellite-view/0134/0.png,0.png,0134,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0135,0135,0135,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0135/0.png,satellite-view/0135/0.png,0.png,0135,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0136,0136,0136,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0136/0.png,satellite-view/0136/0.png,0.png,0136,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0137,0137,0137,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0137/0.png,satellite-view/0137/0.png,0.png,0137,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0139,0139,0139,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0139/0.png,satellite-view/0139/0.png,0.png,0139,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0141,0141,0141,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0141/0.png,satellite-view/0141/0.png,0.png,0141,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0143,0143,0143,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0143/0.png,satellite-view/0143/0.png,0.png,0143,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0145,0145,0145,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0145/0.png,satellite-view/0145/0.png,0.png,0145,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0146,0146,0146,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0146/0.png,satellite-view/0146/0.png,0.png,0146,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0147,0147,0147,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0147/0.png,satellite-view/0147/0.png,0.png,0147,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0149,0149,0149,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0149/0.png,satellite-view/0149/0.png,0.png,0149,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0150,0150,0150,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0150/0.png,satellite-view/0150/0.png,0.png,0150,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0154,0154,0154,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0154/0.png,satellite-view/0154/0.png,0.png,0154,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0156,0156,0156,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0156/0.png,satellite-view/0156/0.png,0.png,0156,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0157,0157,0157,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0157/0.png,satellite-view/0157/0.png,0.png,0157,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0159,0159,0159,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0159/0.png,satellite-view/0159/0.png,0.png,0159,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0160,0160,0160,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0160/0.png,satellite-view/0160/0.png,0.png,0160,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0161,0161,0161,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0161/0.png,satellite-view/0161/0.png,0.png,0161,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0162,0162,0162,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0162/0.png,satellite-view/0162/0.png,0.png,0162,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0163,0163,0163,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0163/0.png,satellite-view/0163/0.png,0.png,0163,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0166,0166,0166,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0166/0.png,satellite-view/0166/0.png,0.png,0166,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0168,0168,0168,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0168/0.png,satellite-view/0168/0.png,0.png,0168,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0170,0170,0170,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0170/0.png,satellite-view/0170/0.png,0.png,0170,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0171,0171,0171,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0171/0.png,satellite-view/0171/0.png,0.png,0171,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0172,0172,0172,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0172/0.png,satellite-view/0172/0.png,0.png,0172,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0173,0173,0173,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0173/0.png,satellite-view/0173/0.png,0.png,0173,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0175,0175,0175,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0175/0.png,satellite-view/0175/0.png,0.png,0175,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0176,0176,0176,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0176/0.png,satellite-view/0176/0.png,0.png,0176,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0177,0177,0177,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0177/0.png,satellite-view/0177/0.png,0.png,0177,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0178,0178,0178,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0178/0.png,satellite-view/0178/0.png,0.png,0178,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0179,0179,0179,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0179/0.png,satellite-view/0179/0.png,0.png,0179,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0180,0180,0180,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0180/0.png,satellite-view/0180/0.png,0.png,0180,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0184,0184,0184,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0184/0.png,satellite-view/0184/0.png,0.png,0184,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0185,0185,0185,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0185/0.png,satellite-view/0185/0.png,0.png,0185,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0187,0187,0187,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0187/0.png,satellite-view/0187/0.png,0.png,0187,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0188,0188,0188,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0188/0.png,satellite-view/0188/0.png,0.png,0188,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0193,0193,0193,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0193/0.png,satellite-view/0193/0.png,0.png,0193,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0194,0194,0194,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0194/0.png,satellite-view/0194/0.png,0.png,0194,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0195,0195,0195,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0195/0.png,satellite-view/0195/0.png,0.png,0195,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0196,0196,0196,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0196/0.png,satellite-view/0196/0.png,0.png,0196,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0197,0197,0197,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0197/0.png,satellite-view/0197/0.png,0.png,0197,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0199,0199,0199,train,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0199/0.png,satellite-view/0199/0.png,0.png,0199,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0010,0010,0010,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0010/0.png,satellite-view/0010/0.png,0.png,0010,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0012,0012,0012,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0012/0.png,satellite-view/0012/0.png,0.png,0012,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0018,0018,0018,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0018/0.png,satellite-view/0018/0.png,0.png,0018,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0021,0021,0021,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0021/0.png,satellite-view/0021/0.png,0.png,0021,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0025,0025,0025,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0025/0.png,satellite-view/0025/0.png,0.png,0025,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0026,0026,0026,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0026/0.png,satellite-view/0026/0.png,0.png,0026,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0032,0032,0032,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0032/0.png,satellite-view/0032/0.png,0.png,0032,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0042,0042,0042,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0042/0.png,satellite-view/0042/0.png,0.png,0042,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0050,0050,0050,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0050/0.png,satellite-view/0050/0.png,0.png,0050,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0054,0054,0054,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0054/0.png,satellite-view/0054/0.png,0.png,0054,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0059,0059,0059,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0059/0.png,satellite-view/0059/0.png,0.png,0059,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0068,0068,0068,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0068/0.png,satellite-view/0068/0.png,0.png,0068,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0069,0069,0069,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0069/0.png,satellite-view/0069/0.png,0.png,0069,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0075,0075,0075,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0075/0.png,satellite-view/0075/0.png,0.png,0075,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0076,0076,0076,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0076/0.png,satellite-view/0076/0.png,0.png,0076,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0078,0078,0078,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0078/0.png,satellite-view/0078/0.png,0.png,0078,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0082,0082,0082,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0082/0.png,satellite-view/0082/0.png,0.png,0082,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0083,0083,0083,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0083/0.png,satellite-view/0083/0.png,0.png,0083,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0089,0089,0089,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0089/0.png,satellite-view/0089/0.png,0.png,0089,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0090,0090,0090,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0090/0.png,satellite-view/0090/0.png,0.png,0090,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0091,0091,0091,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0091/0.png,satellite-view/0091/0.png,0.png,0091,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0092,0092,0092,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0092/0.png,satellite-view/0092/0.png,0.png,0092,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0093,0093,0093,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0093/0.png,satellite-view/0093/0.png,0.png,0093,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0094,0094,0094,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0094/0.png,satellite-view/0094/0.png,0.png,0094,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0095,0095,0095,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0095/0.png,satellite-view/0095/0.png,0.png,0095,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0097,0097,0097,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0097/0.png,satellite-view/0097/0.png,0.png,0097,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0098,0098,0098,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0098/0.png,satellite-view/0098/0.png,0.png,0098,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0117,0117,0117,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0117/0.png,satellite-view/0117/0.png,0.png,0117,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0118,0118,0118,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0118/0.png,satellite-view/0118/0.png,0.png,0118,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0120,0120,0120,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0120/0.png,satellite-view/0120/0.png,0.png,0120,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0138,0138,0138,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0138/0.png,satellite-view/0138/0.png,0.png,0138,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0142,0142,0142,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0142/0.png,satellite-view/0142/0.png,0.png,0142,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0148,0148,0148,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0148/0.png,satellite-view/0148/0.png,0.png,0148,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0153,0153,0153,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0153/0.png,satellite-view/0153/0.png,0.png,0153,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0158,0158,0158,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0158/0.png,satellite-view/0158/0.png,0.png,0158,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0165,0165,0165,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0165/0.png,satellite-view/0165/0.png,0.png,0165,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0181,0181,0181,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0181/0.png,satellite-view/0181/0.png,0.png,0181,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0183,0183,0183,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0183/0.png,satellite-view/0183/0.png,0.png,0183,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0191,0191,0191,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0191/0.png,satellite-view/0191/0.png,0.png,0191,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
SUES200,sat_0200,0200,0200,validation,satellite,/content/drive/MyDrive/SUES-200-512x512_extracted/SUES-200-512x512/satellite-view/0200/0.png,satellite-view/0200/0.png,0.png,0200,UNKNOWN,,,,,,False,PROJECT_DEFINED_LOCATION_DISJOINT_60_20_20
