model,map_size,query_id,query_sample_key,positive_rank,reciprocal_rank,top1_correct,top1_sample_key,top1_gallery_member,top1_similarity,positive_similarity,site_token,nominal_level_token,top1_similarity_from_top5,top2_similarity,top1_top2_margin,success_at_1,success_at_5,success_at_10
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001178,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000047,2054,0.0004868549172346,False,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_90_000093,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_90_000093/Satellite/0.jpg,0.8040158152580261,-0.1244421899318695,Jinrong,100,0.8040158152580261,0.7901236414909363,0.013892173767089844,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001179,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000048,2071,0.0004828585224529,False,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000045,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000045/Satellite/0.jpg,0.6462564468383789,0.0749478265643119,Jinrong,100,0.6462564468383789,0.6300861239433289,0.01617032289505005,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001180,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000049,1799,0.0005558643690939,False,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000045,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000045/Satellite/0.jpg,0.7469074130058289,0.1435847580432891,Jinrong,100,0.7469074130058289,0.7432155609130859,0.00369185209274292,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001181,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000050,1229,0.000813669650122,False,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000041,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000041/Satellite/0.jpg,0.8345103859901428,0.2382287234067917,Jinrong,100,0.8345103859901428,0.8263428211212158,0.008167564868927002,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001182,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000051,1422,0.00070323488045,False,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000034,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000034/Satellite/0.jpg,0.5752733945846558,0.1382496654987335,Jinrong,100,0.5752733945846558,0.5578063130378723,0.017467081546783447,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001183,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000052,1813,0.0005515719801434,False,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000044,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000044/Satellite/0.jpg,0.6093366742134094,0.0570704713463783,Jinrong,100,0.6093366742134094,0.6090477705001831,0.00028890371322631836,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001184,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000053,2204,0.0004537205081669,False,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000145,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000145/Satellite/0.jpg,0.6088658571243286,-0.1764285564422607,Jinrong,100,0.6088658571243286,0.5835244059562683,0.025341451168060303,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001185,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000054,2073,0.0004823926676314,False,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_90_000093,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_90_000093/Satellite/0.jpg,0.7143980860710144,-0.1179504990577697,Jinrong,100,0.7143980860710144,0.7124912738800049,0.0019068121910095215,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001186,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000055,1710,0.0005847953216374,False,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_90_000093,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_90_000093/Satellite/0.jpg,0.5941826701164246,-0.0604373142123222,Jinrong,100,0.5941826701164246,0.5720122456550598,0.022170424461364746,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001187,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000056,1784,0.0005605381165919,False,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_90_000093,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_90_000093/Satellite/0.jpg,0.7579308152198792,-0.0598392188549041,Jinrong,100,0.7579308152198792,0.7553689479827881,0.0025618672370910645,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001188,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000057,2115,0.0004728132387706,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000180,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000180/Satellite/0.jpg,0.6717531681060791,-0.1848298162221908,Jinrong,100,0.6717531681060791,0.6145931482315063,0.057160019874572754,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001189,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000058,1014,0.0009861932938856,False,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000197,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000197/Satellite/0.jpg,0.6876375079154968,0.1282062828540802,Jinrong,100,0.6876375079154968,0.676051139831543,0.011586368083953857,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001190,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000059,617,0.0016207455429497,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000053,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000053/Satellite/0.jpg,0.7974016666412354,0.4395906627178192,Jinrong,100,0.7974016666412354,0.7902136445045471,0.007188022136688232,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001191,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000060,313,0.0031948881789137,False,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000016,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000016/Satellite/0.jpg,0.8573464751243591,0.5954138040542603,Jinrong,100,0.8573464751243591,0.8406827449798584,0.016663730144500732,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001192,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000061,70,0.0142857142857142,False,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000075,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000075/Satellite/0.jpg,0.8834349513053894,0.794084370136261,Jinrong,100,0.8834349513053894,0.8768059611320496,0.006628990173339844,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001193,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000062,68,0.0147058823529411,False,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_80_000103,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_80_000103/Satellite/0.jpg,0.8223065137863159,0.7065601348876953,Jinrong,100,0.8223065137863159,0.8071430921554565,0.015163421630859375,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001194,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000063,107,0.0093457943925233,False,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_80_000072,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_80_000072/Satellite/0.jpg,0.8901857733726501,0.6200279593467712,Jinrong,100,0.8901857733726501,0.8800674676895142,0.010118305683135986,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001195,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000064,116,0.0086206896551724,False,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_80_000070,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_80_000070/Satellite/0.jpg,0.7786867618560791,0.4805473983287811,Jinrong,100,0.7786867618560791,0.7304036617279053,0.04828310012817383,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001196,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000065,278,0.0035971223021582,False,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000165,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000165/Satellite/0.jpg,0.5432095527648926,0.2919756472110748,Jinrong,100,0.5432095527648926,0.539223313331604,0.003986239433288574,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001197,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000066,742,0.0013477088948787,False,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000142,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000142/Satellite/0.jpg,0.6402155756950378,0.0227328706532716,Jinrong,100,0.6402155756950378,0.6160186529159546,0.024196922779083252,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001198,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000067,30,0.0333333333333333,False,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000134,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000134/Satellite/0.jpg,0.6240964531898499,0.4832642376422882,Jinrong,100,0.6240964531898499,0.5998691320419312,0.0242273211479187,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001199,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000068,38,0.0263157894736842,False,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_80_000070,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_80_000070/Satellite/0.jpg,0.7980431914329529,0.6040416359901428,Jinrong,100,0.7980431914329529,0.7718755602836609,0.026167631149291992,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001200,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000069,1841,0.0005431830526887,False,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000142,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000142/Satellite/0.jpg,0.7396881580352783,-0.1859521865844726,Jinrong,100,0.7396881580352783,0.7206082940101624,0.019079864025115967,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001201,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000070,2057,0.0004861448711716,False,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000142,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000142/Satellite/0.jpg,0.7898813486099243,-0.3015322387218475,Jinrong,100,0.7898813486099243,0.7495861649513245,0.040295183658599854,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001202,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000071,1824,0.000548245614035,False,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000142,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000142/Satellite/0.jpg,0.709121584892273,-0.2053298056125641,Jinrong,100,0.709121584892273,0.6933358311653137,0.01578575372695923,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001203,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000072,347,0.0028818443804034,False,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000174,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000174/Satellite/0.jpg,0.5799742937088013,0.1952086240053177,Jinrong,100,0.5799742937088013,0.5587193369865417,0.02125495672225952,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001204,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000073,44,0.0227272727272727,False,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_80_000144,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_80_000144/Satellite/0.jpg,0.7698261737823486,0.6131570339202881,Jinrong,100,0.7698261737823486,0.7655268311500549,0.004299342632293701,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001205,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000074,37,0.027027027027027,False,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_80_000144,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_80_000144/Satellite/0.jpg,0.6846176981925964,0.5521442890167236,Jinrong,100,0.6846176981925964,0.6805953979492188,0.0040223002433776855,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001206,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000075,983,0.0010172939979654,False,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000017,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000017/Satellite/0.jpg,0.3920214772224426,0.0814560502767562,Jinrong,100,0.3920214772224426,0.3593296706676483,0.03269180655479431,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001207,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000076,513,0.0019493177387914,False,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000050,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000050/Satellite/0.jpg,0.5108845233917236,0.1362121999263763,Jinrong,100,0.5108845233917236,0.5083519816398621,0.0025325417518615723,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001208,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000077,717,0.00139470013947,False,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000050,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000050/Satellite/0.jpg,0.5774973630905151,0.1164499446749687,Jinrong,100,0.5774973630905151,0.5265671610832214,0.0509302020072937,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001209,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000078,545,0.0018348623853211,False,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000050,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000050/Satellite/0.jpg,0.6657459139823914,0.2322086840867996,Jinrong,100,0.6657459139823914,0.6611169576644897,0.004628956317901611,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001210,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000079,170,0.0058823529411764,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000000,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_100_000000/Satellite/0.jpg,0.6217325925827026,0.3628786206245422,Jinrong,100,0.6217325925827026,0.6188086271286011,0.0029239654541015625,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001211,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000080,1866,0.0005359056806002,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000062,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000062/Satellite/0.jpg,0.6786442995071411,0.0471574813127517,Jinrong,100,0.6786442995071411,0.6630532741546631,0.015591025352478027,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001212,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000081,402,0.0024875621890547,False,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_80_000188,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_80_000188/Satellite/0.jpg,0.695279598236084,0.2335815578699112,Jinrong,100,0.695279598236084,0.6330061554908752,0.06227344274520874,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001213,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000082,1122,0.0008912655971479,False,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_80_000188,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_80_000188/Satellite/0.jpg,0.642578661441803,0.0665200874209404,Jinrong,100,0.642578661441803,0.5816625356674194,0.060916125774383545,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001214,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000083,1485,0.0006734006734006,False,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000134,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000134/Satellite/0.jpg,0.6289509534835815,0.1439381390810012,Jinrong,100,0.6289509534835815,0.6274012327194214,0.0015497207641601562,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001215,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000084,1670,0.0005988023952095,False,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_80_000188,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_80_000188/Satellite/0.jpg,0.7470441460609436,0.1089441552758216,Jinrong,100,0.7470441460609436,0.7029694318771362,0.04407471418380737,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001216,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000085,1392,0.0007183908045977,False,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_80_000188,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_80_000188/Satellite/0.jpg,0.765940248966217,0.1838352233171463,Jinrong,100,0.765940248966217,0.7210795283317566,0.04486072063446045,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001217,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000086,1129,0.0008857395925597,False,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000050,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_100_000050/Satellite/0.jpg,0.577549934387207,0.1566859185695648,Jinrong,100,0.577549934387207,0.5649735331535339,0.012576401233673096,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001218,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000087,274,0.0036496350364963,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000175,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000175/Satellite/0.jpg,0.5246555209159851,0.252499520778656,Jinrong,100,0.5246555209159851,0.4944121539592743,0.030243366956710815,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001219,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000088,2021,0.0004948045522018,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000062,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000062/Satellite/0.jpg,0.7005829215049744,-0.0107579864561557,Jinrong,100,0.7005829215049744,0.6967287063598633,0.003854215145111084,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001220,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000089,1773,0.0005640157924421,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000062,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000062/Satellite/0.jpg,0.6054584980010986,-0.0235025249421596,Jinrong,100,0.6054584980010986,0.5786145925521851,0.026843905448913574,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001221,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000090,1676,0.0005966587112171,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000062,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_90_000062/Satellite/0.jpg,0.6164782047271729,0.0496294014155864,Jinrong,100,0.6164782047271729,0.6035550236701965,0.012923181056976318,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001222,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000091,1299,0.0007698229407236,False,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_80_000188,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_80_000188/Satellite/0.jpg,0.6661044359207153,0.0824543610215187,Jinrong,100,0.6661044359207153,0.6176396608352661,0.04846477508544922,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001223,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000092,1326,0.0007541478129713,False,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_80_000188,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_80_000188/Satellite/0.jpg,0.6734979152679443,0.0860764235258102,Jinrong,100,0.6734979152679443,0.6517525315284729,0.021745383739471436,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001224,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000093,539,0.0018552875695732,False,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000174,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000174/Satellite/0.jpg,0.5184602737426758,0.1591763943433761,Jinrong,100,0.5184602737426758,0.4522283971309662,0.0662318766117096,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001225,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000094,126,0.0079365079365079,False,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000143,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000143/Satellite/0.jpg,0.45346200466156,0.2028857618570327,Jinrong,100,0.45346200466156,0.4433510899543762,0.010110914707183782,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001226,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000095,110,0.009090909090909,False,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000064,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000064/Satellite/0.jpg,0.4843946397304535,0.2812889814376831,Jinrong,100,0.4843946397304535,0.4756746590137481,0.008719980716705378,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001227,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000096,502,0.0019920318725099,False,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000143,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000143/Satellite/0.jpg,0.3251283764839172,0.0771270170807838,Jinrong,100,0.3251283764839172,0.3207017481327057,0.004426628351211492,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001228,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000097,893,0.0011198208286674,False,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_80_000051,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_80_000051/Satellite/0.jpg,0.3107375204563141,-0.0698912814259529,Jinrong,100,0.3107375204563141,0.2661543786525726,0.04458314180374151,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001229,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000098,675,0.0014814814814814,False,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_80_000051,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_80_000051/Satellite/0.jpg,0.3537610173225403,-0.0536445267498493,Jinrong,100,0.3537610173225403,0.2968865036964416,0.05687451362609869,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001230,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000099,1683,0.0005941770647653,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_80_000068,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_80_000068/Satellite/0.jpg,0.4999449551105499,-0.1075279712677002,Jinrong,100,0.4999449551105499,0.487839788198471,0.012105166912078913,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001231,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000100,220,0.0045454545454545,False,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_80_000051,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_80_000051/Satellite/0.jpg,0.6537050604820251,0.2279546707868576,Jinrong,100,0.6537050604820251,0.6302036046981812,0.023501455783843994,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001232,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000101,225,0.0044444444444444,False,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000169,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000169/Satellite/0.jpg,0.8364774584770203,0.4197278618812561,Jinrong,100,0.8364774584770203,0.8224252462387085,0.014052212238311768,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001233,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000102,80,0.0125,False,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_80_000051,map2019/merge_test_700-1800_cr0.95_stride100/Chuanmei_80_000051/Satellite/0.jpg,0.8244891166687012,0.5073514580726624,Jinrong,100,0.8244891166687012,0.8040773868560791,0.02041172981262207,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001234,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000103,1445,0.0006920415224913,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_80_000001,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_80_000001/Satellite/0.jpg,0.6654800772666931,-0.0521612428128719,Jinrong,100,0.6654800772666931,0.6337792873382568,0.03170078992843628,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001235,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000104,1604,0.0006234413965087,False,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_80_000001,map2019/merge_test_700-1800_cr0.95_stride100/Ligong_80_000001/Satellite/0.jpg,0.5651248097419739,-0.074207454919815,Jinrong,100,0.5651248097419739,0.5340241193771362,0.031100690364837646,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001236,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000105,1244,0.0008038585209003,False,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000169,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000169/Satellite/0.jpg,0.5197128057479858,-0.0284513980150222,Jinrong,100,0.5197128057479858,0.5120595693588257,0.007653236389160156,False,False,False
AdvancedEdgeGeoLPN_LOCAL_REIMPLEMENTATION,700,q_001237,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_100_000106,1368,0.0007309941520467,False,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000142,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_100_000142/Satellite/0.jpg,0.4663433730602264,-0.074814386665821,Jinrong,100,0.4663433730602264,0.4651152789592743,0.001228094100952093,False,False,False
