frame_id,query_location_id,nominal_height,positive_tile_id,positive_rank,reciprocal_rank,top1_tile_id,top1_location_id,top1_score,top2_tile_id,top2_score,top1_top2_margin,top1_correct
drone_0009_200_0035,0009,200,sat_0009,1,1.0,sat_0009,0009,0.89225423,sat_0007,0.42413828,0.46811596,True
drone_0009_200_0036,0009,200,sat_0009,1,1.0,sat_0009,0009,0.89576256,sat_0007,0.36982596,0.5259366,True
drone_0009_200_0037,0009,200,sat_0009,1,1.0,sat_0009,0009,0.9363886,sat_0007,0.4047114,0.53167725,True
drone_0009_200_0038,0009,200,sat_0009,1,1.0,sat_0009,0009,0.943931,sat_0007,0.45056644,0.49336454,True
drone_0009_200_0039,0009,200,sat_0009,1,1.0,sat_0009,0009,0.9384437,sat_0007,0.45106035,0.48738337,True
drone_0009_200_0040,0009,200,sat_0009,1,1.0,sat_0009,0009,0.9322392,sat_0007,0.46749765,0.46474153,True
drone_0009_200_0041,0009,200,sat_0009,1,1.0,sat_0009,0009,0.93149865,sat_0007,0.45736828,0.47413036,True
drone_0009_200_0042,0009,200,sat_0009,1,1.0,sat_0009,0009,0.9257264,sat_0007,0.446603,0.4791234,True
drone_0009_200_0043,0009,200,sat_0009,1,1.0,sat_0009,0009,0.9076544,sat_0007,0.413602,0.4940524,True
drone_0009_200_0044,0009,200,sat_0009,1,1.0,sat_0009,0009,0.88774645,sat_0007,0.41085047,0.476896,True
drone_0009_200_0045,0009,200,sat_0009,1,1.0,sat_0009,0009,0.8721681,sat_0007,0.3658498,0.50631833,True
drone_0009_200_0046,0009,200,sat_0009,1,1.0,sat_0009,0009,0.8795516,sat_0007,0.3562812,0.52327037,True
drone_0009_200_0047,0009,200,sat_0009,1,1.0,sat_0009,0009,0.89224714,sat_0007,0.41668588,0.47556126,True
drone_0009_200_0048,0009,200,sat_0009,1,1.0,sat_0009,0009,0.89204127,sat_0007,0.44240355,0.4496377,True
drone_0009_200_0049,0009,200,sat_0009,1,1.0,sat_0009,0009,0.9073669,sat_0007,0.48455265,0.42281422,True
drone_0023_200_0000,0023,200,sat_0023,1,1.0,sat_0023,0023,0.8162004,sat_0058,0.416295,0.39990538,True
drone_0023_200_0001,0023,200,sat_0023,1,1.0,sat_0023,0023,0.82487893,sat_0058,0.42692316,0.39795578,True
drone_0023_200_0002,0023,200,sat_0023,1,1.0,sat_0023,0023,0.81990767,sat_0155,0.43197316,0.3879345,True
drone_0023_200_0003,0023,200,sat_0023,1,1.0,sat_0023,0023,0.810461,sat_0155,0.4445796,0.36588138,True
drone_0023_200_0004,0023,200,sat_0023,1,1.0,sat_0023,0023,0.8157817,sat_0058,0.45527428,0.36050743,True
drone_0023_200_0005,0023,200,sat_0023,1,1.0,sat_0023,0023,0.83768576,sat_0155,0.4344683,0.40321746,True
drone_0023_200_0006,0023,200,sat_0023,1,1.0,sat_0023,0023,0.8072511,sat_0058,0.44145292,0.36579818,True
drone_0023_200_0007,0023,200,sat_0023,1,1.0,sat_0023,0023,0.78533554,sat_0058,0.4942522,0.29108334,True
drone_0023_200_0008,0023,200,sat_0023,1,1.0,sat_0023,0023,0.79730463,sat_0155,0.5048431,0.2924615,True
drone_0023_200_0009,0023,200,sat_0023,1,1.0,sat_0023,0023,0.8191521,sat_0155,0.51613647,0.30301565,True
drone_0023_200_0010,0023,200,sat_0023,1,1.0,sat_0023,0023,0.8224747,sat_0155,0.5179902,0.30448455,True
drone_0023_200_0011,0023,200,sat_0023,1,1.0,sat_0023,0023,0.86021507,sat_0155,0.49360964,0.36660543,True
drone_0023_200_0012,0023,200,sat_0023,1,1.0,sat_0023,0023,0.8441301,sat_0058,0.47658938,0.36754072,True
drone_0023_200_0013,0023,200,sat_0023,1,1.0,sat_0023,0023,0.8437976,sat_0058,0.5181299,0.32566774,True
drone_0023_200_0014,0023,200,sat_0023,1,1.0,sat_0023,0023,0.86237687,sat_0058,0.48982036,0.3725565,True
drone_0023_200_0015,0023,200,sat_0023,1,1.0,sat_0023,0023,0.8482094,sat_0058,0.538042,0.31016737,True
drone_0023_200_0016,0023,200,sat_0023,1,1.0,sat_0023,0023,0.8487619,sat_0155,0.50099915,0.34776276,True
drone_0023_200_0017,0023,200,sat_0023,1,1.0,sat_0023,0023,0.85401726,sat_0058,0.56080276,0.2932145,True
drone_0023_200_0018,0023,200,sat_0023,1,1.0,sat_0023,0023,0.88077414,sat_0058,0.51572,0.36505413,True
drone_0023_200_0019,0023,200,sat_0023,1,1.0,sat_0023,0023,0.87767863,sat_0058,0.5265848,0.35109383,True
drone_0023_200_0020,0023,200,sat_0023,1,1.0,sat_0023,0023,0.8564785,sat_0058,0.50317854,0.35329998,True
drone_0023_200_0021,0023,200,sat_0023,1,1.0,sat_0023,0023,0.8643176,sat_0058,0.45737034,0.40694726,True
drone_0023_200_0022,0023,200,sat_0023,1,1.0,sat_0023,0023,0.8155808,sat_0058,0.46847513,0.34710565,True
drone_0023_200_0023,0023,200,sat_0023,1,1.0,sat_0023,0023,0.79706824,sat_0058,0.50125605,0.2958122,True
drone_0023_200_0024,0023,200,sat_0023,1,1.0,sat_0023,0023,0.77322876,sat_0058,0.51835805,0.2548707,True
drone_0023_200_0025,0023,200,sat_0023,1,1.0,sat_0023,0023,0.746256,sat_0058,0.54280335,0.20345265,True
drone_0023_200_0026,0023,200,sat_0023,1,1.0,sat_0023,0023,0.82943773,sat_0058,0.5065209,0.3229168,True
drone_0023_200_0027,0023,200,sat_0023,1,1.0,sat_0023,0023,0.8140445,sat_0058,0.50272584,0.31131864,True
drone_0023_200_0028,0023,200,sat_0023,1,1.0,sat_0023,0023,0.8567394,sat_0058,0.4576397,0.3990997,True
drone_0023_200_0029,0023,200,sat_0023,1,1.0,sat_0023,0023,0.87572044,sat_0058,0.4187242,0.45699623,True
drone_0023_200_0030,0023,200,sat_0023,1,1.0,sat_0023,0023,0.8316419,sat_0058,0.4545012,0.3771407,True
drone_0023_200_0031,0023,200,sat_0023,1,1.0,sat_0023,0023,0.87055117,sat_0058,0.40582317,0.464728,True
drone_0023_200_0032,0023,200,sat_0023,1,1.0,sat_0023,0023,0.9000561,sat_0058,0.43048713,0.469569,True
drone_0023_200_0033,0023,200,sat_0023,1,1.0,sat_0023,0023,0.9035654,sat_0058,0.4336681,0.4698973,True
drone_0023_200_0034,0023,200,sat_0023,1,1.0,sat_0023,0023,0.90167844,sat_0058,0.4683628,0.43331563,True
drone_0023_200_0035,0023,200,sat_0023,1,1.0,sat_0023,0023,0.87945294,sat_0058,0.47389787,0.40555507,True
drone_0023_200_0036,0023,200,sat_0023,1,1.0,sat_0023,0023,0.87122667,sat_0058,0.4775372,0.39368945,True
drone_0023_200_0037,0023,200,sat_0023,1,1.0,sat_0023,0023,0.9015959,sat_0058,0.44392183,0.45767406,True
drone_0023_200_0038,0023,200,sat_0023,1,1.0,sat_0023,0023,0.9195535,sat_0058,0.45084816,0.46870536,True
drone_0023_200_0039,0023,200,sat_0023,1,1.0,sat_0023,0023,0.91570014,sat_0058,0.44449848,0.47120166,True
drone_0023_200_0040,0023,200,sat_0023,1,1.0,sat_0023,0023,0.90609616,sat_0058,0.46744874,0.43864742,True
drone_0023_200_0041,0023,200,sat_0023,1,1.0,sat_0023,0023,0.8990129,sat_0058,0.54641616,0.35259676,True
drone_0023_200_0042,0023,200,sat_0023,1,1.0,sat_0023,0023,0.8984872,sat_0058,0.5540165,0.34447074,True
drone_0023_200_0043,0023,200,sat_0023,1,1.0,sat_0023,0023,0.9026091,sat_0058,0.49917483,0.40343428,True
drone_0023_200_0044,0023,200,sat_0023,1,1.0,sat_0023,0023,0.8860943,sat_0058,0.534973,0.35112125,True
drone_0023_200_0045,0023,200,sat_0023,1,1.0,sat_0023,0023,0.89250284,sat_0058,0.49828964,0.3942132,True
drone_0023_200_0046,0023,200,sat_0023,1,1.0,sat_0023,0023,0.88049185,sat_0058,0.49645215,0.3840397,True
drone_0023_200_0047,0023,200,sat_0023,1,1.0,sat_0023,0023,0.89164513,sat_0058,0.4587217,0.43292344,True
drone_0023_200_0048,0023,200,sat_0023,1,1.0,sat_0023,0023,0.86514556,sat_0058,0.46087816,0.4042674,True
drone_0023_200_0049,0023,200,sat_0023,1,1.0,sat_0023,0023,0.8534768,sat_0058,0.42206955,0.43140727,True
drone_0024_200_0000,0024,200,sat_0024,1,1.0,sat_0024,0024,0.6772788,sat_0029,0.46816903,0.20910978,True
drone_0024_200_0001,0024,200,sat_0024,1,1.0,sat_0024,0024,0.6818557,sat_0029,0.4900676,0.19178808,True
drone_0024_200_0002,0024,200,sat_0024,1,1.0,sat_0024,0024,0.68422544,sat_0029,0.46758023,0.21664521,True
drone_0024_200_0003,0024,200,sat_0024,1,1.0,sat_0024,0024,0.7471321,sat_0029,0.5156993,0.2314328,True
drone_0024_200_0004,0024,200,sat_0024,1,1.0,sat_0024,0024,0.7233225,sat_0029,0.50281495,0.22050756,True
drone_0024_200_0005,0024,200,sat_0024,1,1.0,sat_0024,0024,0.7436144,sat_0029,0.49753577,0.24607861,True
drone_0024_200_0006,0024,200,sat_0024,1,1.0,sat_0024,0024,0.7541991,sat_0029,0.51475644,0.23944265,True
drone_0024_200_0007,0024,200,sat_0024,1,1.0,sat_0024,0024,0.77407074,sat_0029,0.52048016,0.25359058,True
drone_0024_200_0008,0024,200,sat_0024,1,1.0,sat_0024,0024,0.8403472,sat_0029,0.46850276,0.3718444,True
drone_0024_200_0009,0024,200,sat_0024,1,1.0,sat_0024,0024,0.84271544,sat_0029,0.49873263,0.34398282,True
drone_0024_200_0010,0024,200,sat_0024,1,1.0,sat_0024,0024,0.7942587,sat_0057,0.4602527,0.334006,True
drone_0024_200_0011,0024,200,sat_0024,1,1.0,sat_0024,0024,0.7921097,sat_0029,0.471977,0.32013273,True
drone_0024_200_0012,0024,200,sat_0024,1,1.0,sat_0024,0024,0.7230942,sat_0057,0.51271147,0.21038276,True
drone_0024_200_0013,0024,200,sat_0024,1,1.0,sat_0024,0024,0.69929045,sat_0057,0.5104118,0.18887866,True
drone_0024_200_0014,0024,200,sat_0024,1,1.0,sat_0024,0024,0.75035894,sat_0057,0.4238239,0.32653505,True
drone_0024_200_0015,0024,200,sat_0024,1,1.0,sat_0024,0024,0.7270337,sat_0057,0.44889778,0.2781359,True
drone_0024_200_0016,0024,200,sat_0024,1,1.0,sat_0024,0024,0.73991567,sat_0057,0.4213578,0.31855786,True
drone_0024_200_0017,0024,200,sat_0024,1,1.0,sat_0024,0024,0.7558287,sat_0029,0.43317863,0.32265005,True
drone_0024_200_0018,0024,200,sat_0024,1,1.0,sat_0024,0024,0.7793211,sat_0029,0.46356195,0.31575912,True
drone_0024_200_0019,0024,200,sat_0024,1,1.0,sat_0024,0024,0.7642146,sat_0029,0.4020539,0.36216068,True
drone_0024_200_0020,0024,200,sat_0024,1,1.0,sat_0024,0024,0.7119185,sat_0029,0.37440243,0.33751604,True
drone_0024_200_0021,0024,200,sat_0024,1,1.0,sat_0024,0024,0.71600664,sat_0057,0.37193954,0.3440671,True
drone_0024_200_0022,0024,200,sat_0024,1,1.0,sat_0024,0024,0.63933617,sat_0057,0.46925604,0.17008013,True
drone_0024_200_0023,0024,200,sat_0024,1,1.0,sat_0024,0024,0.6783185,sat_0057,0.368605,0.3097135,True
drone_0024_200_0024,0024,200,sat_0024,1,1.0,sat_0024,0024,0.6471872,sat_0057,0.46491268,0.18227449,True
drone_0024_200_0025,0024,200,sat_0024,1,1.0,sat_0024,0024,0.66249293,sat_0029,0.33882612,0.3236668,True
drone_0024_200_0026,0024,200,sat_0024,1,1.0,sat_0024,0024,0.6445651,sat_0057,0.36241382,0.28215128,True
drone_0024_200_0027,0024,200,sat_0024,1,1.0,sat_0024,0024,0.71895385,sat_0029,0.44761023,0.27134362,True
drone_0024_200_0028,0024,200,sat_0024,1,1.0,sat_0024,0024,0.70925957,sat_0029,0.44528997,0.2639696,True
drone_0024_200_0029,0024,200,sat_0024,1,1.0,sat_0024,0024,0.6961889,sat_0057,0.48704445,0.20914447,True
drone_0024_200_0030,0024,200,sat_0024,1,1.0,sat_0024,0024,0.7232631,sat_0057,0.49107394,0.23218915,True
drone_0024_200_0031,0024,200,sat_0024,1,1.0,sat_0024,0024,0.67891264,sat_0057,0.5214219,0.15749073,True
drone_0024_200_0032,0024,200,sat_0024,1,1.0,sat_0024,0024,0.6928809,sat_0057,0.5469403,0.1459406,True
drone_0024_200_0033,0024,200,sat_0024,1,1.0,sat_0024,0024,0.6615716,sat_0057,0.55825764,0.10331398,True
drone_0024_200_0034,0024,200,sat_0024,1,1.0,sat_0024,0024,0.67833555,sat_0057,0.4252002,0.25313535,True
drone_0024_200_0035,0024,200,sat_0024,1,1.0,sat_0024,0024,0.67800796,sat_0057,0.46696568,0.21104228,True
drone_0024_200_0036,0024,200,sat_0024,1,1.0,sat_0024,0024,0.6530173,sat_0057,0.45916373,0.19385356,True
drone_0024_200_0037,0024,200,sat_0024,1,1.0,sat_0024,0024,0.65824884,sat_0057,0.42499036,0.23325849,True
drone_0024_200_0038,0024,200,sat_0024,1,1.0,sat_0024,0024,0.63822395,sat_0029,0.40619516,0.23202878,True
drone_0024_200_0039,0024,200,sat_0024,1,1.0,sat_0024,0024,0.6518364,sat_0057,0.4012764,0.25056,True
drone_0024_200_0040,0024,200,sat_0024,1,1.0,sat_0024,0024,0.53597856,sat_0057,0.39516973,0.14080882,True
drone_0024_200_0041,0024,200,sat_0024,1,1.0,sat_0024,0024,0.48634785,sat_0057,0.46320194,0.023145914,True
drone_0024_200_0042,0024,200,sat_0024,2,0.5,sat_0057,0057,0.5790554,sat_0024,0.5551369,0.02391851,False
drone_0024_200_0043,0024,200,sat_0024,2,0.5,sat_0057,0057,0.5852142,sat_0024,0.5079179,0.07729632,False
drone_0024_200_0044,0024,200,sat_0024,2,0.5,sat_0057,0057,0.56992984,sat_0024,0.56559145,0.0043383837,False
drone_0024_200_0045,0024,200,sat_0024,1,1.0,sat_0024,0024,0.59340423,sat_0057,0.5295535,0.06385076,True
drone_0024_200_0046,0024,200,sat_0024,1,1.0,sat_0024,0024,0.6582962,sat_0057,0.51244557,0.14585066,True
drone_0024_200_0047,0024,200,sat_0024,1,1.0,sat_0024,0024,0.67773575,sat_0057,0.47579443,0.20194131,True
drone_0024_200_0048,0024,200,sat_0024,1,1.0,sat_0024,0024,0.6822785,sat_0057,0.5165328,0.16574574,True
drone_0024_200_0049,0024,200,sat_0024,1,1.0,sat_0024,0024,0.69062877,sat_0057,0.51338136,0.1772474,True
drone_0027_200_0000,0027,200,sat_0027,1,1.0,sat_0027,0027,0.86633694,sat_0140,0.49290597,0.37343097,True
drone_0027_200_0001,0027,200,sat_0027,1,1.0,sat_0027,0027,0.87310535,sat_0140,0.48842975,0.3846756,True
drone_0027_200_0002,0027,200,sat_0027,1,1.0,sat_0027,0027,0.84486544,sat_0002,0.5024207,0.34244472,True
drone_0027_200_0003,0027,200,sat_0027,1,1.0,sat_0027,0027,0.8737932,sat_0002,0.47305852,0.40073466,True
drone_0027_200_0004,0027,200,sat_0027,1,1.0,sat_0027,0027,0.826769,sat_0140,0.5052214,0.32154757,True
drone_0027_200_0005,0027,200,sat_0027,1,1.0,sat_0027,0027,0.85201466,sat_0002,0.49312258,0.35889208,True
drone_0027_200_0006,0027,200,sat_0027,1,1.0,sat_0027,0027,0.8576539,sat_0140,0.51352423,0.34412968,True
drone_0027_200_0007,0027,200,sat_0027,1,1.0,sat_0027,0027,0.8574904,sat_0002,0.5011457,0.3563447,True
drone_0027_200_0008,0027,200,sat_0027,1,1.0,sat_0027,0027,0.8452275,sat_0140,0.5233212,0.32190627,True
drone_0027_200_0009,0027,200,sat_0027,1,1.0,sat_0027,0027,0.8392466,sat_0140,0.5131167,0.32612985,True
drone_0027_200_0010,0027,200,sat_0027,1,1.0,sat_0027,0027,0.81230956,sat_0140,0.5474957,0.26481384,True
drone_0027_200_0011,0027,200,sat_0027,1,1.0,sat_0027,0027,0.8237048,sat_0140,0.5583322,0.26537257,True
drone_0027_200_0012,0027,200,sat_0027,1,1.0,sat_0027,0027,0.81691706,sat_0140,0.56907904,0.24783802,True
drone_0027_200_0013,0027,200,sat_0027,1,1.0,sat_0027,0027,0.8800472,sat_0140,0.5091708,0.37087643,True
drone_0027_200_0014,0027,200,sat_0027,1,1.0,sat_0027,0027,0.87639046,sat_0140,0.5021745,0.37421596,True
drone_0027_200_0015,0027,200,sat_0027,1,1.0,sat_0027,0027,0.85608494,sat_0140,0.53870326,0.31738168,True
drone_0027_200_0016,0027,200,sat_0027,1,1.0,sat_0027,0027,0.8406459,sat_0140,0.515107,0.32553893,True
drone_0027_200_0017,0027,200,sat_0027,1,1.0,sat_0027,0027,0.84664905,sat_0140,0.5063964,0.34025264,True
drone_0027_200_0018,0027,200,sat_0027,1,1.0,sat_0027,0027,0.8401789,sat_0140,0.5320111,0.30816782,True
drone_0027_200_0019,0027,200,sat_0027,1,1.0,sat_0027,0027,0.84987223,sat_0140,0.50460577,0.34526646,True
drone_0027_200_0020,0027,200,sat_0027,1,1.0,sat_0027,0027,0.8491496,sat_0140,0.5229825,0.3261671,True
drone_0027_200_0021,0027,200,sat_0027,1,1.0,sat_0027,0027,0.86940104,sat_0140,0.51880395,0.35059708,True
drone_0027_200_0022,0027,200,sat_0027,1,1.0,sat_0027,0027,0.86619276,sat_0140,0.5505114,0.31568134,True
drone_0027_200_0023,0027,200,sat_0027,1,1.0,sat_0027,0027,0.90816504,sat_0140,0.494705,0.41346005,True
drone_0027_200_0024,0027,200,sat_0027,1,1.0,sat_0027,0027,0.9004998,sat_0140,0.49680582,0.403694,True
drone_0027_200_0025,0027,200,sat_0027,1,1.0,sat_0027,0027,0.8688852,sat_0140,0.5453248,0.32356042,True
drone_0027_200_0026,0027,200,sat_0027,1,1.0,sat_0027,0027,0.7864423,sat_0140,0.6247585,0.1616838,True
drone_0027_200_0027,0027,200,sat_0027,1,1.0,sat_0027,0027,0.801094,sat_0140,0.6294975,0.17159647,True
drone_0027_200_0028,0027,200,sat_0027,1,1.0,sat_0027,0027,0.75791895,sat_0140,0.62296903,0.13494992,True
drone_0027_200_0029,0027,200,sat_0027,1,1.0,sat_0027,0027,0.7577925,sat_0140,0.57686996,0.18092251,True
drone_0027_200_0030,0027,200,sat_0027,1,1.0,sat_0027,0027,0.7720497,sat_0140,0.6127153,0.15933442,True
drone_0027_200_0031,0027,200,sat_0027,1,1.0,sat_0027,0027,0.8073268,sat_0140,0.61477435,0.19255245,True
drone_0027_200_0032,0027,200,sat_0027,1,1.0,sat_0027,0027,0.8316325,sat_0140,0.6065489,0.22508359,True
drone_0027_200_0033,0027,200,sat_0027,1,1.0,sat_0027,0027,0.8299244,sat_0140,0.58845395,0.24147046,True
drone_0027_200_0034,0027,200,sat_0027,1,1.0,sat_0027,0027,0.8295926,sat_0140,0.597133,0.2324596,True
drone_0027_200_0035,0027,200,sat_0027,1,1.0,sat_0027,0027,0.7863664,sat_0140,0.64042455,0.14594185,True
drone_0027_200_0036,0027,200,sat_0027,1,1.0,sat_0027,0027,0.83042204,sat_0140,0.5982781,0.23214394,True
drone_0027_200_0037,0027,200,sat_0027,1,1.0,sat_0027,0027,0.7959807,sat_0140,0.6354728,0.16050792,True
drone_0027_200_0038,0027,200,sat_0027,1,1.0,sat_0027,0027,0.8321061,sat_0140,0.5785073,0.2535988,True
drone_0027_200_0039,0027,200,sat_0027,1,1.0,sat_0027,0027,0.8347019,sat_0140,0.5996779,0.23502398,True
drone_0027_200_0040,0027,200,sat_0027,1,1.0,sat_0027,0027,0.86171293,sat_0140,0.55707455,0.3046384,True
drone_0027_200_0041,0027,200,sat_0027,1,1.0,sat_0027,0027,0.8813381,sat_0140,0.48333392,0.3980042,True
drone_0027_200_0042,0027,200,sat_0027,1,1.0,sat_0027,0027,0.8692733,sat_0140,0.5424201,0.32685322,True
drone_0027_200_0043,0027,200,sat_0027,1,1.0,sat_0027,0027,0.8988841,sat_0140,0.44017783,0.4587063,True
drone_0027_200_0044,0027,200,sat_0027,1,1.0,sat_0027,0027,0.91805613,sat_0140,0.43401796,0.48403817,True
drone_0027_200_0045,0027,200,sat_0027,1,1.0,sat_0027,0027,0.93069845,sat_0140,0.40794984,0.5227486,True
drone_0027_200_0046,0027,200,sat_0027,1,1.0,sat_0027,0027,0.89210653,sat_0140,0.46077225,0.4313343,True
drone_0027_200_0047,0027,200,sat_0027,1,1.0,sat_0027,0027,0.8758306,sat_0002,0.45177704,0.42405355,True
drone_0027_200_0048,0027,200,sat_0027,1,1.0,sat_0027,0027,0.85377616,sat_0140,0.50386274,0.34991342,True
drone_0027_200_0049,0027,200,sat_0027,1,1.0,sat_0027,0027,0.85862124,sat_0140,0.53048563,0.3281356,True
drone_0029_200_0000,0029,200,sat_0029,1,1.0,sat_0029,0029,0.8809404,sat_0182,0.55258286,0.32835752,True
drone_0029_200_0001,0029,200,sat_0029,1,1.0,sat_0029,0029,0.88630706,sat_0182,0.56516016,0.3211469,True
drone_0029_200_0002,0029,200,sat_0029,1,1.0,sat_0029,0029,0.9079087,sat_0182,0.5561748,0.35173386,True
drone_0029_200_0003,0029,200,sat_0029,1,1.0,sat_0029,0029,0.88886106,sat_0182,0.54395306,0.344908,True
drone_0029_200_0004,0029,200,sat_0029,1,1.0,sat_0029,0029,0.90669405,sat_0182,0.53368574,0.3730083,True
drone_0029_200_0005,0029,200,sat_0029,1,1.0,sat_0029,0029,0.9109087,sat_0182,0.48542595,0.42548275,True
drone_0029_200_0006,0029,200,sat_0029,1,1.0,sat_0029,0029,0.9103176,sat_0182,0.44978872,0.46052888,True
drone_0029_200_0007,0029,200,sat_0029,1,1.0,sat_0029,0029,0.9039667,sat_0182,0.47519493,0.4287718,True
drone_0029_200_0008,0029,200,sat_0029,1,1.0,sat_0029,0029,0.88059556,sat_0182,0.4415017,0.43909386,True
drone_0029_200_0009,0029,200,sat_0029,1,1.0,sat_0029,0029,0.8845701,sat_0182,0.49109617,0.39347395,True
drone_0029_200_0010,0029,200,sat_0029,1,1.0,sat_0029,0029,0.8800318,sat_0182,0.4730172,0.40701464,True
drone_0029_200_0011,0029,200,sat_0029,1,1.0,sat_0029,0029,0.8938898,sat_0182,0.506512,0.3873778,True
drone_0029_200_0012,0029,200,sat_0029,1,1.0,sat_0029,0029,0.90823793,sat_0182,0.5244341,0.38380384,True
drone_0029_200_0013,0029,200,sat_0029,1,1.0,sat_0029,0029,0.90786093,sat_0182,0.50772464,0.4001363,True
drone_0029_200_0014,0029,200,sat_0029,1,1.0,sat_0029,0029,0.89289445,sat_0024,0.49368957,0.39920488,True
drone_0029_200_0015,0029,200,sat_0029,1,1.0,sat_0029,0029,0.89664423,sat_0182,0.5083105,0.38833374,True
drone_0029_200_0016,0029,200,sat_0029,1,1.0,sat_0029,0029,0.9193108,sat_0182,0.4966227,0.4226881,True
drone_0029_200_0017,0029,200,sat_0029,1,1.0,sat_0029,0029,0.90741736,sat_0182,0.49845925,0.4089581,True
drone_0029_200_0018,0029,200,sat_0029,1,1.0,sat_0029,0029,0.9270508,sat_0024,0.48740435,0.43964648,True
drone_0029_200_0019,0029,200,sat_0029,1,1.0,sat_0029,0029,0.92607677,sat_0024,0.5158295,0.41024727,True
drone_0029_200_0020,0029,200,sat_0029,1,1.0,sat_0029,0029,0.9029404,sat_0024,0.51552886,0.38741153,True
drone_0029_200_0021,0029,200,sat_0029,1,1.0,sat_0029,0029,0.91496855,sat_0024,0.46170682,0.45326173,True
drone_0029_200_0022,0029,200,sat_0029,1,1.0,sat_0029,0029,0.8954088,sat_0024,0.51733774,0.37807107,True
drone_0029_200_0023,0029,200,sat_0029,1,1.0,sat_0029,0029,0.901065,sat_0024,0.50407803,0.39698696,True
drone_0029_200_0024,0029,200,sat_0029,1,1.0,sat_0029,0029,0.89669627,sat_0024,0.4777505,0.41894576,True
drone_0029_200_0025,0029,200,sat_0029,1,1.0,sat_0029,0029,0.8805733,sat_0182,0.44378683,0.43678644,True
drone_0029_200_0026,0029,200,sat_0029,1,1.0,sat_0029,0029,0.8635846,sat_0182,0.47741267,0.3861719,True
drone_0029_200_0027,0029,200,sat_0029,1,1.0,sat_0029,0029,0.8606541,sat_0056,0.5187914,0.34186274,True
drone_0029_200_0028,0029,200,sat_0029,1,1.0,sat_0029,0029,0.8048991,sat_0182,0.5215537,0.2833454,True
drone_0029_200_0029,0029,200,sat_0029,1,1.0,sat_0029,0029,0.81663334,sat_0182,0.5436215,0.27301186,True
drone_0029_200_0030,0029,200,sat_0029,1,1.0,sat_0029,0029,0.7949873,sat_0182,0.50151443,0.2934729,True
drone_0029_200_0031,0029,200,sat_0029,1,1.0,sat_0029,0029,0.7948147,sat_0040,0.49628752,0.29852718,True
drone_0029_200_0032,0029,200,sat_0029,1,1.0,sat_0029,0029,0.81412405,sat_0182,0.5174052,0.29671884,True
drone_0029_200_0033,0029,200,sat_0029,1,1.0,sat_0029,0029,0.81373084,sat_0182,0.48408854,0.3296423,True
drone_0029_200_0034,0029,200,sat_0029,1,1.0,sat_0029,0029,0.7986459,sat_0182,0.5606937,0.23795223,True
drone_0029_200_0035,0029,200,sat_0029,1,1.0,sat_0029,0029,0.7874774,sat_0182,0.52845204,0.25902534,True
drone_0029_200_0036,0029,200,sat_0029,1,1.0,sat_0029,0029,0.8331814,sat_0182,0.52066594,0.31251544,True
drone_0029_200_0037,0029,200,sat_0029,1,1.0,sat_0029,0029,0.7648565,sat_0182,0.4800703,0.28478622,True
drone_0029_200_0038,0029,200,sat_0029,1,1.0,sat_0029,0029,0.82257843,sat_0182,0.5489766,0.27360183,True
drone_0029_200_0039,0029,200,sat_0029,1,1.0,sat_0029,0029,0.7957338,sat_0182,0.5865767,0.20915711,True
drone_0029_200_0040,0029,200,sat_0029,1,1.0,sat_0029,0029,0.8146767,sat_0182,0.5478651,0.2668116,True
drone_0029_200_0041,0029,200,sat_0029,1,1.0,sat_0029,0029,0.82930696,sat_0182,0.5707622,0.25854474,True
drone_0029_200_0042,0029,200,sat_0029,1,1.0,sat_0029,0029,0.80490315,sat_0182,0.44671226,0.3581909,True
drone_0029_200_0043,0029,200,sat_0029,1,1.0,sat_0029,0029,0.79317653,sat_0182,0.4598644,0.33331212,True
drone_0029_200_0044,0029,200,sat_0029,1,1.0,sat_0029,0029,0.78966737,sat_0182,0.48032317,0.3093442,True
drone_0029_200_0045,0029,200,sat_0029,1,1.0,sat_0029,0029,0.86373544,sat_0182,0.48850164,0.3752338,True
drone_0029_200_0046,0029,200,sat_0029,1,1.0,sat_0029,0029,0.87053454,sat_0182,0.47187018,0.39866436,True
drone_0029_200_0047,0029,200,sat_0029,1,1.0,sat_0029,0029,0.86652815,sat_0182,0.46920118,0.39732698,True
drone_0029_200_0048,0029,200,sat_0029,1,1.0,sat_0029,0029,0.8744416,sat_0182,0.48834297,0.38609865,True
drone_0029_200_0049,0029,200,sat_0029,1,1.0,sat_0029,0029,0.88402534,sat_0182,0.5167374,0.36728793,True
drone_0036_200_0000,0036,200,sat_0036,1,1.0,sat_0036,0036,0.9185043,sat_0130,0.5610148,0.35748953,True
drone_0036_200_0001,0036,200,sat_0036,1,1.0,sat_0036,0036,0.91653144,sat_0130,0.52897966,0.38755178,True
drone_0036_200_0002,0036,200,sat_0036,1,1.0,sat_0036,0036,0.9239968,sat_0130,0.57400006,0.34999675,True
drone_0036_200_0003,0036,200,sat_0036,1,1.0,sat_0036,0036,0.9046086,sat_0130,0.5648469,0.33976173,True
drone_0036_200_0004,0036,200,sat_0036,1,1.0,sat_0036,0036,0.90887743,sat_0008,0.5523973,0.35648012,True
drone_0036_200_0005,0036,200,sat_0036,1,1.0,sat_0036,0036,0.90068305,sat_0008,0.5534642,0.34721887,True
